port_name,ship_count,category,needs_research
Chatham N B,1,likely_real_port,True
Hudikwall,1,likely_real_port,True
Muhlgraven,1,likely_real_port,True
Rask,1,likely_real_port,True
Hommelsvik,1,likely_real_port,True
Pjelax Kasko,1,likely_real_port,True
Frederiksoern,1,likely_real_port,True
Hallsta and Harna,1,likely_real_port,True
Aquila Bay Verte,1,likely_real_port,True
Lass,1,likely_real_port,True
Alma,1,likely_real_port,True
Sornas Helsingfors,1,likely_real_port,True
Fredrikstald,1,likely_real_port,True
Tvede,1,likely_real_port,True
Major,1,likely_real_port,True
Montreal via London,1,likely_real_port,True
"St John, NB",1,likely_real_port,True
Mauritzberg,1,likely_real_port,True
"West Bay, N S",1,likely_real_port,True
Kaunussari,1,likely_real_port,True
Gotenburg,1,likely_real_port,True
"Philadelphia 2,000 maple blocks",1,likely_real_port,True
"Chatham, 1,280 lds. sawn fir",1,ambiguous,True
"31,448 boards",1,ambiguous,True
K[?]mi,1,ocr_error,False
"ing boards; from Riga—250 lds hewn fir, 40 lds. lathwood—G. Heyn & Sons",1,ambiguous,True
321 cs. spokes,1,ambiguous,True
"Rafso—1,103 lds. sawn fir",1,ambiguous,True
238 lds. pitwood,1,ambiguous,True
sleepers,1,ambiguous,True
"Libau 5,278 oak spokes",1,ambiguous,True
327 lds. sawn fir,1,ambiguous,True
3 lds. hewn fir,1,ambiguous,True
oer,1,ocr_error,False
Chicon[?],1,ocr_error,False
Freär[?],1,ocr_error,False
South West Africa,1,likely_real_port,True
Montreal 698 lds. sawn yellow pine,1,likely_real_port,True
Rennie,1,likely_real_port,True
wood & Co.,1,parsing_error,False
340 lds. firewood,1,ambiguous,True
"1,241 lds. pitwood",1,ambiguous,True
"New Richmond 318 lds. deals, 12 lds deal ends",1,ambiguous,True
"Riga 1,419 lds. deals, 330 lds. sleeper blocks",1,ambiguous,True
shire,1,ambiguous,True
Myonus,1,likely_real_port,True
Onega 528 lds. deals and battens,1,likely_real_port,True
Fredrikahald,1,likely_real_port,True
"Munksund 400 lds. deals and battens, 21 lds. firewood",1,ambiguous,True
"Munksund 400 lds. deals, battens, 21 lds. firewood",1,ambiguous,True
"Burea 390 lds. deals and battens, 10 lds. firewood",1,ambiguous,True
Archangel 712 lds. deals,1,likely_real_port,True
"Shediac 9,485 deals and battens, 9,750 scantlings, 993 ends, 908 boards",1,ambiguous,True
Wifstawarf 206 fms. firewood,1,likely_real_port,True
385 lds. props,1,ambiguous,True
Christiania 200 lds. poles,1,likely_real_port,True
"Montreal 15,138 deals and boards",1,ambiguous,True
"Christiania 7,632 boards",1,likely_real_port,True
"Chama, W.C. Africa",1,likely_real_port,True
Koegsdorff,1,likely_real_port,True
Imöen,1,likely_real_port,True
"Bangor, Me., and Halifax, N.S.",1,ambiguous,True
Wilalakte,1,likely_real_port,True
Fredrikshaid,1,likely_real_port,True
Nordmalling,1,likely_real_port,True
A quantity of mining and pit props,1,likely_real_port,True
Christinehamn,1,likely_real_port,True
Fredrikstrand,1,likely_real_port,True
Lochgelly Iron and Coal Co. Dusseldorf,1,likely_real_port,True
"Memel, Lubeck, & Sheerness",1,likely_real_port,True
Hukikswall,1,likely_real_port,True
Bergen and Stavanger,1,likely_real_port,True
"Axim, W. C. Africa",1,ambiguous,True
Barrysors,1,likely_real_port,True
"Odense, &c.",1,ambiguous,True
Malmstadt,1,likely_real_port,True
Mefle,1,likely_real_port,True
Makslahti,1,likely_real_port,True
Carisvik,1,likely_real_port,True
Moravia,1,likely_real_port,True
Port Lauray,1,likely_real_port,True
Douglas Town,1,likely_real_port,True
-The public examination of the above,1,ambiguous,True
"Clode Sound, Newfoundland",1,likely_real_port,True
Lente,1,likely_real_port,True
Roueie Bernard,1,likely_real_port,True
Hessler,1,likely_real_port,True
Oscott,1,likely_real_port,True
Rugeldine,1,likely_real_port,True
Janssen,1,likely_real_port,True
"Horn Island, Mississippi",1,likely_real_port,True
Putney.,1,likely_real_port,True
Junction.,1,likely_real_port,True
Docks.,1,likely_real_port,True
"Campbeltown, N B.",1,likely_real_port,True
Ottilie,1,likely_real_port,True
Rordeaux,1,likely_real_port,True
Stuggesund,1,likely_real_port,True
Botswoodville,1,likely_real_port,True
St. John City,1,likely_real_port,True
Kallera,1,likely_real_port,True
"Alma, N.B",1,ambiguous,True
Marie Windau,1,likely_real_port,True
"Upon the application of Messrs. Remnant & Sanders, a receiving order was made in this case by Mr. Registrar Hope on Saturday under a creditor's petition. No particulars of the debtor's affairs were given. HAMMOND, E. & SONS, timber merchants, Station Street, Nottingham.",1,parsing_error,False
Roche Bernand,1,likely_real_port,True
Vanevik,1,likely_real_port,True
"Apalachicola, Fla.",1,likely_real_port,True
"forward, and the services of the carpenters and joiners will be fully utilised.  NOON PIER QUESTION.",1,ambiguous,True
Port Lannay,1,likely_real_port,True
"Port Royal, S C",1,likely_real_port,True
"Drontheim, &c.",1,likely_real_port,True
one of the first in Oregon,1,ambiguous,True
lieutenant von Hitzleben,1,ambiguous,True
selected stock of Prime Home,1,ambiguous,True
Werolax,1,likely_real_port,True
Brocklinn,1,likely_real_port,True
"Park, West, Bath.",1,likely_real_port,True
"Terrace, N.W.",1,ambiguous,True
Moor,1,likely_real_port,True
ARBROATH.,1,likely_real_port,True
"General for a licence to construct a telephonic system, and asking that a representative from the Council of Aberdeen should be appointed to join a deputation of the municipalities of Scotland in order to lay the matter before the Postmaster",1,likely_real_port,True
Reppenhagen,1,likely_real_port,True
Fernan,1,likely_real_port,True
Kimito,1,likely_real_port,True
Oscarshaun,1,likely_real_port,True
"West Bay, N.S",1,likely_real_port,True
"Vilajoke, Finland",1,likely_real_port,True
Bufve,1,likely_real_port,True
Christineatad,1,likely_real_port,True
Camarenas,1,likely_real_port,True
Throndjemes and Bergen,1,likely_real_port,True
Treijo,1,likely_real_port,True
one in the chapel of Falkland Palace and two in Holyrood Palace,1,ambiguous,True
"selected Stock of Prime Waney Board, Wood, Mahogany, and Cabinet Woods, in logs and board, Baltic Deals and Battens, seasoned Floorings, Linings, &c., Home",1,parsing_error,False
Rovda,1,likely_real_port,True
Pitea and Munksund,1,likely_real_port,True
Commis,1,likely_real_port,True
Gilzean,1,likely_real_port,True
Didone,1,likely_real_port,True
Halmstrand,1,likely_real_port,True
Nykyjobing,1,likely_real_port,True
"Principal, who has now given judgment. His lordship opens up the record, allows the pursuer to amend his pleadings, and, this having been done, closes the record of new, reserving the question of expenses. His lordship finds that on a true construction of the charter",1,likely_real_port,True
Post Office.,1,likely_real_port,True
Zaandam,1,likely_real_port,True
W. Donaldson,1,likely_real_port,True
Horsefor,1,likely_real_port,True
Dunmore,1,likely_real_port,True
Fredrikke,1,likely_real_port,True
Muros Bay,1,likely_real_port,True
Port Pirie,1,likely_real_port,True
Glazier,1,likely_real_port,True
Plumber,1,likely_real_port,True
Painter,1,likely_real_port,True
W. C. Afr'ca,1,ambiguous,True
Ingesund,1,likely_real_port,True
Cobden,1,likely_real_port,True
Marslaks,1,likely_real_port,True
Ostersund,1,likely_real_port,True
Sidonie,1,likely_real_port,True
Vilajoki,1,likely_real_port,True
Sodarne,1,likely_real_port,True
Sapon,1,likely_real_port,True
Pascal,1,likely_real_port,True
Norrald,1,likely_real_port,True
Maksleks,1,likely_real_port,True
"The public examination of this bankrupt took place at the Bristol Bankruptcy Court on Friday last, before the Registrar. Replying to questions put by the Assistant Official Receiver, the debtor stated that the reason he did not file his petition before was because he did not know what to do. He admitted that he assigned to his largest creditor certain goods three or four years ago. The examination was ordered to be adjourned.  SORTWELL, WALTER, builder, Kent Lodge, Queen's Road, Buckhurst Hill.",1,parsing_error,False
mills at Vice,1,ambiguous,True
'Orient,1,ambiguous,True
"Boloxi, Ship Island",1,likely_real_port,True
Bo ston,1,likely_real_port,True
"Fiume, &c.",1,ambiguous,True
"Scotland, more common in the exterior than with the interior of buildings in which it occurs. At the close of the visit the president, Mr. W. W. Robertson, F.S.A.Scot., proposed a vote of thanks to Mr. Cunninghame, which was cordially and duly acknowledged.  BATHING AT ABERDEEN.",1,parsing_error,False
Languais,1,likely_real_port,True
Eastern Rail,1,likely_real_port,True
N'w York,1,likely_real_port,True
Mortala,1,likely_real_port,True
Ringkobingrund,1,likely_real_port,True
Philadelphia qty. walnut logs,1,likely_real_port,True
Tregueir,1,likely_real_port,True
Lisle,1,likely_real_port,True
Pont Avon,1,likely_real_port,True
Bell Isle,1,likely_real_port,True
Stromstradi,1,likely_real_port,True
Adams.,1,likely_real_port,True
"Street, Leigh.",1,likely_real_port,True
"submit, it was resolved to leave the matter in the hands of the Official Receiver.  MORGAN BROS., builders.",1,ambiguous,True
Teignmouth.,1,likely_real_port,True
Sapele,1,likely_real_port,True
Skinnskavik,1,likely_real_port,True
Hanea,1,likely_real_port,True
Frejo,1,likely_real_port,True
Kowda,1,likely_real_port,True
Aagarstrand,1,likely_real_port,True
Pernau and Riga,1,likely_real_port,True
"Beaver Point, N.S.",1,likely_real_port,True
"Runcton, and also on a plot of land at the same place. He has also assigned to his bankers an amount due under a contract. The debtor is of opinion that after these various charges have been satisfied there will not be any surplus for the benefit of the estate. I understand that debtor intends to bring forward a proposal for a composition, but no proposition has been lodged with me as yet. FARR, THOS., builder and contractor, Truro Street, Truro.",1,likely_real_port,True
Nickerson,1,likely_real_port,True
"Georgetown, Demerara",1,likely_real_port,True
Fjellebroen,1,likely_real_port,True
Sarpsburg,1,likely_real_port,True
Motzfeldt,1,likely_real_port,True
Nykarlaby,1,likely_real_port,True
Princes,1,likely_real_port,True
"Quindalup, W. A.",1,ambiguous,True
Tellefsen,1,likely_real_port,True
lath Cutter & Contractor. Special Frames and Saws for Cross,1,ambiguous,True
Wadstena,1,likely_real_port,True
Dansaler,1,likely_real_port,True
Sherbrook,1,likely_real_port,True
"BELSHAW, WILLIAM, joiner and builder, Spring Road, Peel Causeway, Altrincham.",1,likely_real_port,True
Stathella,1,likely_real_port,True
Kotka and Wyborg,1,likely_real_port,True
Cossack,1,likely_real_port,True
Sistaskar,1,likely_real_port,True
Hartness,1,likely_real_port,True
Fredrik Wilhelm,1,likely_real_port,True
Himango,1,likely_real_port,True
To,1,ocr_error,False
"Saturday, the chairman, Sir James R. Gibson, presiding. The chairman gave notice of a motion for the erection of a new school at Deanston",1,parsing_error,False
Famillier,1,likely_real_port,True
Borvik,1,likely_real_port,True
H. Rand,1,likely_real_port,True
Torngberg,1,likely_real_port,True
Wain,1,likely_real_port,True
Reval and Riga,1,likely_real_port,True
Horter,1,likely_real_port,True
Aagaardstrand,1,likely_real_port,True
Solvisborg,1,likely_real_port,True
Pascaogoula,1,likely_real_port,True
Jansberg,1,likely_real_port,True
Palais,1,likely_real_port,True
Captivity,1,likely_real_port,True
Les Sables Français,1,likely_real_port,True
"North Port, N S",1,likely_real_port,True
Fredriks,1,likely_real_port,True
Albano,1,likely_real_port,True
Immernabben,1,likely_real_port,True
Maros Bay,1,likely_real_port,True
Boiregaard,1,likely_real_port,True
Fjellebronn,1,likely_real_port,True
Engelholm,1,likely_real_port,True
West ervik,1,likely_real_port,True
CHRISTIAN-SAND. At per,1,likely_real_port,True
Arm,1,ocr_error,False
"Ship Island, U.S.A.",1,ambiguous,True
B.,1,ocr_error,False
Nykarbley,1,likely_real_port,True
class Wood,1,parsing_error,False
Gate,1,likely_real_port,True
He'singfors,1,likely_real_port,True
NOTE,1,likely_real_port,True
"North Port, N S.",1,likely_real_port,True
Nederkix,1,likely_real_port,True
"failure, granted the discharge, subject to a suspension of three months. DIXON GEORGE, builder, Philiphangh, Wallsend.",1,ambiguous,True
Rossehl,1,likely_real_port,True
Skutskar and Harnas,1,likely_real_port,True
"Westbay, N.B.",1,likely_real_port,True
Westbay,1,likely_real_port,True
Jesfed,1,likely_real_port,True
"Cape Tormentine, N.B.",1,likely_real_port,True
Bersimis River,1,likely_real_port,True
Sundsvalla,1,likely_real_port,True
"Santa Ana, Mexico",1,likely_real_port,True
Adda,1,likely_real_port,True
Hilbrungsberg,1,likely_real_port,True
Frangesund,1,likely_real_port,True
Drago,1,likely_real_port,True
"Stromfors, Finland",1,likely_real_port,True
Berggqvara,1,likely_real_port,True
"Cabareta, St. Domingo",1,likely_real_port,True
Ruganwalde,1,likely_real_port,True
Ulag,1,likely_real_port,True
The Congo,1,likely_real_port,True
"Asbacka, &c.",1,ambiguous,True
"Cape Tormentine, Bay Verte",1,likely_real_port,True
Bjartsnas,1,likely_real_port,True
Port Neuf,1,likely_real_port,True
Karistad,1,likely_real_port,True
Kristiansand,1,likely_real_port,True
Verona,1,likely_real_port,True
Kangsund,1,likely_real_port,True
Ropola,1,likely_real_port,True
Borgia,1,likely_real_port,True
Survig,1,likely_real_port,True
Skinnarvik,1,likely_real_port,True
Kramfors and Nordmaling,1,likely_real_port,True
which it is understood has been selected in Rosemount Viaduct,1,ambiguous,True
Raymundo,1,likely_real_port,True
Gothik,1,likely_real_port,True
Douarnez,1,likely_real_port,True
Jernen,1,likely_real_port,True
Camel,1,likely_real_port,True
"Algoa Bay, N.B.",1,likely_real_port,True
Fredriksheim,1,likely_real_port,True
"selected stock of Prime Waney Board, Quebec Wood, Mahogany and Cabinet Woods, in logs and board, Baltic Deals and Battens, seasoned Floorings, Linings, &c., Home",1,parsing_error,False
Linkoping,1,likely_real_port,True
Tadousac,1,likely_real_port,True
Harfvarfeg,1,likely_real_port,True
Ulrich,1,likely_real_port,True
Elma,1,likely_real_port,True
Buma,1,likely_real_port,True
Osbeck,1,likely_real_port,True
Smit,1,likely_real_port,True
Medleaks,1,likely_real_port,True
Ulfsberg,1,likely_real_port,True
Djupevik,1,likely_real_port,True
Westavik,1,likely_real_port,True
Stromma,1,likely_real_port,True
"BADDELEY, WILLIAM H., builder, Brown Street, Hanley.",1,likely_real_port,True
Kerni,1,likely_real_port,True
Henrietta,1,likely_real_port,True
Molyfeldt,1,likely_real_port,True
Venner,1,likely_real_port,True
Carvill,1,likely_real_port,True
Grunstad,1,likely_real_port,True
Galatola,1,likely_real_port,True
Belize Estate & Timber Co.,1,parsing_error,False
"Bic, Canada",1,likely_real_port,True
"Northport, U.S.",1,likely_real_port,True
Claude Sound,1,likely_real_port,True
Hamborg,1,likely_real_port,True
Rafso and Bjorneborg,1,likely_real_port,True
Grindston Island,1,likely_real_port,True
Yattendal,1,likely_real_port,True
Chicon'timi,1,likely_real_port,True
Berdner,1,likely_real_port,True
St. Armel,1,likely_real_port,True
Nordingrating,1,likely_real_port,True
For the various works in connection with the erection of new refuse,1,likely_real_port,True
Villa Vartan,1,likely_real_port,True
Tonnay Charaute,1,likely_real_port,True
Tonnay Charante,1,likely_real_port,True
Speir,1,likely_real_port,True
Antoine,1,likely_real_port,True
Secours,1,likely_real_port,True
Lansdown,1,likely_real_port,True
Flanders,1,likely_real_port,True
Fanwater,1,likely_real_port,True
"Kingston, Ja.",1,likely_real_port,True
XI.,1,ocr_error,False
Lodge,1,likely_real_port,True
"Lane, Edinburgh.",1,likely_real_port,True
Windsau,1,likely_real_port,True
Terminos,1,likely_real_port,True
Harris.,1,likely_real_port,True
Wadau,1,likely_real_port,True
Blankaholm 812 lds. sawn fir,1,likely_real_port,True
Har,1,ocr_error,False
Ro,1,ocr_error,False
H[?]efors and Malmo,1,likely_real_port,True
Bordeaux 150 lds. pitwood,1,likely_real_port,True
Albo,1,likely_real_port,True
New Y,1,likely_real_port,True
"57,147 boards",1,ambiguous,True
"Montreal 835 lds. deals, 10 lds. staves",1,ambiguous,True
Philad,1,likely_real_port,True
"Riga 264 lds. hewn fir, 440 lds. sawn fir",1,ambiguous,True
Cairns,1,likely_real_port,True
Rotterdam 14 lds. hoops,1,likely_real_port,True
r,1,ocr_error,False
Danzig 374 lds. sleeper blocks,1,likely_real_port,True
cagoula,1,ambiguous,True
Riga 400 lds sleepers,1,likely_real_port,True
Gothenburg 290 lds. boards,1,likely_real_port,True
"19,317 pit props",1,ambiguous,True
"383 lds. deals, battens, and boards",1,ambiguous,True
"Libau 9,420 pit props",1,ambiguous,True
Fredrikshald 325 lds. boards,1,likely_real_port,True
Bordeaux 730 lds. pit,1,ambiguous,True
Horten 69 lds. firewood,1,likely_real_port,True
"Quebec 69 lds. timber, dunnage wood",1,parsing_error,False
"Montreal 2,200 maple blocks",1,likely_real_port,True
567 lds. sawn fir,1,ambiguous,True
220 oak staves,1,ambiguous,True
"71 oak timber, 1,000 pcs. white oak staves, 17,498 pcs. sawn pitch pine",1,parsing_error,False
"31 maple logs, 75 ash logs",1,ambiguous,True
"840 bdls. staves, 83 logs mahogany",1,ambiguous,True
"1,223 cans, 1,405 cases, 1,166 pcs. lumber",1,ambiguous,True
"1,708 pcs. lumber",1,ambiguous,True
Fredrikstad 260 lds. boards,1,likely_real_port,True
100 lds. pitwood,1,ambiguous,True
"7,750 pcs. redwood sleeper and 825 redwood 1/2",1,ambiguous,True
Bergqvara 330 lds. pitwood,1,likely_real_port,True
"Mobile 69 lds. timber, from Montreal",1,parsing_error,False
130 lds. pitwood,1,ambiguous,True
Hernskvsvall,1,likely_real_port,True
"6 243 deals, battens, and boards",1,ambiguous,True
Mourovia,1,likely_real_port,True
500 lds. pitwood,1,ambiguous,True
"Philadelphia 69 lds. timber, hoops",1,parsing_error,False
"Mobile 69 lds. timber, lds. props",1,parsing_error,False
"Hallsta 667 lds. deals, &c.",1,ambiguous,True
Hennebont 250 lds. pitwood,1,likely_real_port,True
quantity box,1,ambiguous,True
Demerara 21 logs,1,likely_real_port,True
"1,223 lds hewn fir",1,ambiguous,True
Kalmar 350 lds battens,1,likely_real_port,True
"1,044 pcs. oak",1,ambiguous,True
"166 pieces oak, 1,200 oak staves",1,ambiguous,True
Riga 42 lds. lathwood,1,likely_real_port,True
"164,737 deals, battens, and boards",1,ambiguous,True
"Libau 63,109 oak staves, 300 sleepers",1,ambiguous,True
"6,962 deals",1,ambiguous,True
"Fredrikshald 25,971 pit props, 576 balks",1,ambiguous,True
"1,379 deals and battens",1,ambiguous,True
"Pitea 3,296 deals, battens, and broadbent & Gresham; 48 lds. fire",1,ambiguous,True
"Pyman, Bell, & Co. ; 1,000 sleepers",1,ambiguous,True
"172 bdls. lumber, 839 doors",1,parsing_error,False
"2,619 deals",1,ambiguous,True
"3,216 lds. deals",1,ambiguous,True
"Uleaborg 26,253 deals, &c, 24 lds. firewood",1,ambiguous,True
"Montreal 3,826 boards, 172 deals Watson & Todd; 58,107 deals and boards",1,ambiguous,True
"Montre[?] bdls, 2,298 pcs. lumbe[?] China",1,ambiguous,True
"1,390,226 firwood staves; from Alyn",1,ambiguous,True
"1,160 [?] Rosenberg; 2,172 s[?] hagen",1,ambiguous,True
759 lds. sawn fir,1,ambiguous,True
"Christiania[?] Kallevigs, 1,846 bdl[?] rikstad",1,ambiguous,True
"1,455 lds, deals, battens, and boards",1,ambiguous,True
", 2,721 ends—T. Adams & Sons ; 6,873 deals, 4,333 boards",1,ambiguous,True
"Skelton, 24 lds. firewood",1,likely_real_port,True
tart (*),1,ocr_error,False
"Ford & Pickford; 51 lds. timber, 113 lds. hewn fir",1,parsing_error,False
"Boston 8,693 pcs. lumber, 7,532 pcs. poplar lumber",1,ambiguous,True
Tegal,1,likely_real_port,True
443 logs timber,1,parsing_error,False
"187 logs mahogany and cedar, 53 log ends",1,ambiguous,True
Karlsburg,1,likely_real_port,True
392 lds. deals,1,ambiguous,True
"1,122 lds. deals",1,ambiguous,True
"514,463 birch staves, &c.",1,ambiguous,True
Astacka,1,likely_real_port,True
Axmavik Bruk,1,likely_real_port,True
"Ship Island, U.S.A",1,likely_real_port,True
Amigos,1,likely_real_port,True
"Gefle and Newcastle, N.B.",1,likely_real_port,True
Alwine,1,likely_real_port,True
Broch,1,likely_real_port,True
Sodskenle,1,likely_real_port,True
Tealby & Co. Elakoon,1,likely_real_port,True
"MOBILE. Centre Pond, No.",1,likely_real_port,True
Nybyorg,1,likely_real_port,True
Kugenwalde,1,likely_real_port,True
"Picton, N. S.",1,ambiguous,True
Cambelltown,1,likely_real_port,True
Albert,1,likely_real_port,True
"Brunswick, Ga",1,likely_real_port,True
Baston,1,likely_real_port,True
Sibine Pass,1,likely_real_port,True
Tredden,1,likely_real_port,True
Jorgensen,1,likely_real_port,True
Warley,1,likely_real_port,True
"Bathurst, N. B.",1,ambiguous,True
Strathelle,1,likely_real_port,True
Gestafsberg,1,likely_real_port,True
Korda,1,likely_real_port,True
Sandarne and Soderhamn,1,likely_real_port,True
Loflea,1,likely_real_port,True
"House, Australian wood",1,parsing_error,False
Fiame,1,likely_real_port,True
Christinesund,1,likely_real_port,True
Grindstone Is.,1,likely_real_port,True
"Chemainies, B.C.",1,likely_real_port,True
Medal,1,likely_real_port,True
"Pascagoula, part cargo for Ayr",1,likely_real_port,True
Emrys,1,likely_real_port,True
Netherron,1,likely_real_port,True
Batskarnas and Carlsborg,1,likely_real_port,True
G Beves & Emanuel,1,likely_real_port,True
H Arvid,1,likely_real_port,True
Kelt,1,likely_real_port,True
Halms Gerda,1,likely_real_port,True
Dorrit,1,likely_real_port,True
Holmstrad,1,likely_real_port,True
Mesana,1,likely_real_port,True
Stromskolms,1,likely_real_port,True
Moulmien,1,likely_real_port,True
Schwedt,1,likely_real_port,True
St. P.ter,1,ambiguous,True
Torefors and Fimklipan,1,likely_real_port,True
Ryovaliniemi,1,likely_real_port,True
Molte,1,likely_real_port,True
Christianapel,1,likely_real_port,True
Wiedao,1,likely_real_port,True
Mont,1,likely_real_port,True
Mirva,1,likely_real_port,True
Sagenay,1,likely_real_port,True
"Port Medway, N.S.",1,likely_real_port,True
Terneuzen,1,likely_real_port,True
Balti more,1,likely_real_port,True
"St John, N.B",1,ambiguous,True
Erne,1,likely_real_port,True
Harre,1,likely_real_port,True
Oanfa,1,likely_real_port,True
Eugene,1,likely_real_port,True
"Portland, Me. U.S.A.",1,likely_real_port,True
Mem.,1,likely_real_port,True
Rotte dam,1,likely_real_port,True
Saarven,1,likely_real_port,True
past twelve on Tuesday morning the Glasgow Fire Brigade were called to an out,1,ambiguous,True
"Sunniside, P. E. I.",1,ambiguous,True
Norikoping,1,likely_real_port,True
Uthammar,1,likely_real_port,True
"This debtor made an application for his discharge at the last sitting of the Rochester Bankruptcy Court, before Judge Selfe.",1,likely_real_port,True
Reading.,1,likely_real_port,True
St. Kitts,1,likely_real_port,True
"Margaret's Bay, N.S.",1,likely_real_port,True
"Tenders, marked on outside cover for",1,parsing_error,False
"Christiania, Laurvig aud Arendal",1,likely_real_port,True
Gough,1,likely_real_port,True
Molle,1,likely_real_port,True
Alsta,1,likely_real_port,True
Mercury Bay,1,likely_real_port,True
Carrizal,1,likely_real_port,True
Arcachin,1,likely_real_port,True
St John N.B.,1,ambiguous,True
"Sagillo, U.S.A.",1,ambiguous,True
son & Buchanan Almora,1,ambiguous,True
Canillac,1,likely_real_port,True
Montague,1,likely_real_port,True
La Rochelle sur Mer,1,likely_real_port,True
Drobat,1,likely_real_port,True
A meeting of the creditors under this failure has been held at Newcastle,1,parsing_error,False
Laguna de Lerminos,1,likely_real_port,True
Cortland,1,likely_real_port,True
Arenc,1,likely_real_port,True
Chailles,1,likely_real_port,True
Auguste,1,likely_real_port,True
This case came up for further examination at the Hull Bankruptcy Court on Monday.,1,likely_real_port,True
Tevedestrand,1,likely_real_port,True
Show,1,likely_real_port,True
Fiskebackskill,1,likely_real_port,True
Monlmein,1,likely_real_port,True
"Bangkok, via Cadiz",1,likely_real_port,True
Kirkmyres,1,likely_real_port,True
OBAN.,1,likely_real_port,True
"Noyo, California",1,likely_real_port,True
Uddevala,1,likely_real_port,True
Cabarati,1,likely_real_port,True
Belsize,1,likely_real_port,True
Apeldo,1,likely_real_port,True
Brighton.,1,likely_real_port,True
"proprietor, Bank Road, Kingswood.",1,ambiguous,True
"Consul at Skienfiord says there are exceptionally good facilities in Porsgrund for establishing ironworks and an iron shipbuilding yard, combined with a dry dock for repairing vessels, and especially steamers, of which there are a great number trading locally, and to others. In Skien there is water",1,likely_real_port,True
"New Orleans to Belfast, trans",1,likely_real_port,True
Rail,1,likely_real_port,True
School,1,likely_real_port,True
Linnhe,1,likely_real_port,True
Pembroke,1,likely_real_port,True
Stokaviken and Gefle,1,likely_real_port,True
Haraldsby,1,likely_real_port,True
"Sapelo, U.S.",1,ambiguous,True
Johannendal,1,likely_real_port,True
Iraskjoldsvik,1,likely_real_port,True
Cazones,1,likely_real_port,True
Andre,1,likely_real_port,True
Indre,1,likely_real_port,True
Bertha,1,likely_real_port,True
Hestia,1,likely_real_port,True
Pagwash,1,likely_real_port,True
Sorpsborg,1,likely_real_port,True
Stronstad,1,likely_real_port,True
Vianna do Castello,1,likely_real_port,True
Aabyr,1,likely_real_port,True
Malmar,1,likely_real_port,True
Sandifgord,1,likely_real_port,True
Lornacs,1,likely_real_port,True
Lulea and Skelleftea,1,likely_real_port,True
"West Bay, Parrsboro'",1,likely_real_port,True
"Puschlacto, Onega",1,likely_real_port,True
"Kaipara, N.Z.",1,ambiguous,True
Carlik,1,likely_real_port,True
"carpenter, Lorne Park Road, Kirkley, and Oulton Broad, Norfolk.",1,ambiguous,True
"carpenters, Suffolk Place, Snow Fields, S.E.",1,ambiguous,True
"Walk, S.E.",1,ambiguous,True
"Messrs. J. Fleming & Co., Limited. They were met by Mr. James Cumming, representative partner, and Mr. James Smith, mill manager. There was a good turnout of members, and on the suggestion of Mr. A. Sproul, president of the Society, the party were divided into two groups",1,parsing_error,False
Korigsberg,1,likely_real_port,True
Trine,1,likely_real_port,True
Tripoli,1,likely_real_port,True
Fildtvedt,1,likely_real_port,True
Trowbridge,1,likely_real_port,True
Tormentin,1,likely_real_port,True
Valley.,1,likely_real_port,True
"owner, Horns Mill, Sheffield.",1,ambiguous,True
"Valencia, &c.",1,ambiguous,True
Estaphe,1,likely_real_port,True
Hernos,1,likely_real_port,True
"ROBERT BENNETT, MERCHANT, BOULOGNE",1,likely_real_port,True
"Picton, NS",1,likely_real_port,True
"Pine, Hewn",1,likely_real_port,True
Caesar,1,likely_real_port,True
Lyggesund,1,likely_real_port,True
Meinich,1,likely_real_port,True
Kieven,1,likely_real_port,True
Lyngor,1,likely_real_port,True
Dixcove,1,likely_real_port,True
"Alpar, solicitor of Lambourn, Hamworthy.",1,likely_real_port,True
This was a sitting for the public examination of the debtor.,1,likely_real_port,True
"Howe, at Bradford Wharf, Walsall, Staffs.",1,likely_real_port,True
"Griffiths, at Bradford Wharf, Walsall, Staffs.",1,likely_real_port,True
Fauborg,1,likely_real_port,True
Aukland,1,likely_real_port,True
Crajwo,1,likely_real_port,True
Gamley,1,likely_real_port,True
Ulrikke,1,likely_real_port,True
St. Petersberg,1,likely_real_port,True
Ludwig,1,likely_real_port,True
Sylphide,1,likely_real_port,True
Monstera,1,likely_real_port,True
Ship Liland,1,likely_real_port,True
Lihan,1,likely_real_port,True
Tandefjord,1,likely_real_port,True
Berg,1,likely_real_port,True
Momel,1,likely_real_port,True
"firm, which stated that they could no longer work alongside men outside their union. The members of the Alliance Society, which embraces the polishers, &c., have also returned to work",1,parsing_error,False
Hernsosand,1,likely_real_port,True
Calsaker,1,likely_real_port,True
Ulebola,1,likely_real_port,True
Fredrikstrard,1,likely_real_port,True
Stookholm,1,likely_real_port,True
Angesand,1,likely_real_port,True
Via,1,ocr_error,False
"wick, GA",1,ambiguous,True
Sydney & Friday,1,likely_real_port,True
Paranagua or Charente,1,likely_real_port,True
"contractor, Sedgefield.",1,ambiguous,True
Eafso,1,likely_real_port,True
Kaurrissarri,1,likely_real_port,True
Selmer,1,likely_real_port,True
Odesia,1,likely_real_port,True
New South Wales,1,likely_real_port,True
Borgsund,1,likely_real_port,True
San,1,ocr_error,False
Montreal and Montreal,1,likely_real_port,True
Kota,1,likely_real_port,True
